2018-05-20 14:13:51,273 [ 258141]   INFO - j.ide.script.IdeStartupScripts - 0 startup script(s) found 
2018-05-20 14:14:02,820 [ 269688]   INFO - ntellij.internal.IconsLoadTime - IMG load time: total=2033.82ms, average=20.34ms, median=22.38ms; number of icons: 100 
2018-05-20 14:14:08,532 [ 275400]   INFO - CompilerBackwardReferenceIndex - backward reference index version differ due to: class java.io.FileNotFoundException 
2018-05-20 14:14:12,000 [ 278868]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@8b1a566 
2018-05-20 14:14:12,226 [ 279094]   INFO - ntellij.internal.IconsLoadTime - IMG load time: ide_startup=-1852.47ms, average=-16.25ms, median=11.13ms; number of icons: 114 
2018-05-20 14:14:12,801 [ 279669]   INFO - ge.ExternalProjectsDataStorage - Loaded external projects data in 46 millis 
2018-05-20 14:14:12,801 [ 279669]   INFO - tartup.impl.StartupManagerImpl - ExternalSystemStartupActivity run in 525ms under project opening modal progress 
2018-05-20 14:14:13,553 [ 280421]   INFO - tartup.impl.StartupManagerImpl - CheckRequiredPluginsActivity run in 594ms under project opening modal progress 
2018-05-20 14:14:13,740 [ 280608]   INFO - tartup.impl.StartupManagerImpl - ConfigProjectComponent run in 124ms under project opening modal progress 
2018-05-20 14:14:13,897 [ 280765]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 407ms; general responsiveness: ok; EDT responsiveness: ok 
2018-05-20 14:14:14,084 [ 280952]   INFO - tartup.impl.StartupManagerImpl - MvcProjectWithoutLibraryNotificator run in 344ms under project opening modal progress 
2018-05-20 14:14:14,222 [ 281090]   INFO - tartup.impl.StartupManagerImpl - MavenRehighlighterPostStartupActivity run in 106ms under project opening modal progress 
2018-05-20 14:14:14,222 [ 281090]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 3847ms; general responsiveness: ok; EDT responsiveness: 1/2 sluggish, 1/2 very slow 
2018-05-20 14:14:24,656 [ 291524]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 10603ms; general responsiveness: ok; EDT responsiveness: 0/12 sluggish, 12/12 very slow 
2018-05-20 14:14:24,671 [ 291539]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update started: 219 files to update 
2018-05-20 14:14:27,492 [ 294360]   INFO - j.ide.ui.OptionsTopHitProvider - 16735 ms spent to cache options in application 
2018-05-20 14:14:29,344 [ 296212]   INFO - tartup.impl.StartupManagerImpl - C:/Users/arosh/IdeaProjects/untitled/.idea case-sensitivity: expected=false actual=false 
